has_company_logo,has_questions,text_lemma,word_length,required_experience_Associate,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_education_Associate Degree,required_education_Bachelor's Degree,required_education_Certification,required_education_Doctorate,required_education_High School or equivalent,required_education_Master's Degree,required_education_Professional,required_education_Some College Coursework Completed,required_education_Unspecified,required_education_Vocational,industry_grp_Admin/HR,industry_grp_Architecture & Engineering,industry_grp_Arts & Entertainment,industry_grp_Broadcasting/Publishing,industry_grp_Business/Consultancy,industry_grp_Computer Prog,industry_grp_Construction,industry_grp_Education,industry_grp_F&B,industry_grp_Financial Services,industry_grp_Healthcare,industry_grp_ICT,industry_grp_Legal & Accounting,industry_grp_Manufacturing,industry_grp_Marketing/Advertising,industry_grp_Oil & Energy,industry_grp_Others,industry_grp_Public Admin,industry_grp_Real Estate,industry_grp_Scientific R&D,industry_grp_Security and Investigations,industry_grp_Social Services,industry_grp_Telecommunications,industry_grp_Transportation & Storage,industry_grp_Wholesale/Retail,fraudulent,y_pred
0,1,bilingual japanese risk management officer bilingual japanese risk management officerlocation northern njtype employment permanentresponsibilities review wide risk management assurance framework including policy procedure standard focused operational risk credit risk market liquidity risk related risk act liaison parent inquiry relating risk management issue prepares coordinate monthly quarterly operational risk meeting support management organize conduct coordinate risk assessment gap analysis process coordinate performs parent operational risk assessment formalizes ssae due diligence review risk management perspective monitor analyzes incident participating incident related meeting review closing report review credit review credit application monitor analyzes report counterparties rating credit line usage counterparties credit scoring monitor review report gap analysis risk profile liquidity foreign exchange performs duty assigned management risk management good knowledge applicable risk management practice required create culture risk management compliance group department identifies ass monitor applicable risk based risk management policy procedure review subordinate risk management purpose applicable exhibit best practice risk management skill effective internal risk control risk monitoring risk assessment improvement risk management process specific type risk applicable job function credit risk market risk liquidity risk operational risk legal compliance risk reputational risk security risk shall discussed manager senior manager area requirement bachelor degree equivalent business economics finance law marketing accounting equivalent mba preferred five year risk management related activity financial industry good oral written skill business level english japanese substantive diverse knowledge parent japanese financial organization business practice product procedure suitable candidate please contact gordon martin phone b eb c bbf f fb ac f f f ebff f ff df f ed de f c e c f good managerial skill relating employee planning policy formulation substantive diverse knowledge security related legal tax regulatory compliance accounting treatmentgood interpersonal skill especially interacting japanese u customer personnel parent good leadership skill,290,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,occupational therapy assistant position ot clinical setting skilled nursing facility job type location garden grove qualification job summary staff certified occupational therapy assistant administers occupational therapy service directed registered occupational therapist perform duty assigned director rehab staff therapist organizational relationship report registered occupational therapist director rehabilitation cqi designee mentor regional mentor essential job responsibility determine patient need collaboration otr l contributes assessment process direction otr l provides otr l analysis assist otr l developing treatment plan supervision otr l cota provides patient service recommended otr l report observation patient performance response service otr l maintains appropriate accurate record patient resident directed otr l recommends termination patient service supervisor carry assignment given director physical therapy report problem area equipment within facility appropriate supervisor immediately comply state licensing board california title cm california labor board guideline may perform duty assigned licensure certification licensed certified occupational therapy assistant state california eligible valid cpr certification within last completed physical examination licensed physician within last negative tb skin test within past clear chest x ray within past five year entry level experienced physical requirement bend reach assist transfer lb b stand walk hr shift c visual hearing acuity perform job related function,197,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,custodian part custodian responsible sanitation cleansing assigned facility parttime needed basis responsibility performs basic daily cleaning facility vacuum carpet mop floor wash dish wipe desk dusting empty trash disinfect restroom report discrepancy environment custodial managerrequest new supply neededattend training class requiredother duty assigned high school diploma equivalentminimum one professional custodial servicesbackground check requiredknowledge american sign language desirable required,58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,plumber great opportunity plumber much maintaining asset expect plumbing give skill handle plumbing issue skill ensure management satisfaction understand ensure personally plumbing issue leave property problem fixed customer happy give responsibility tool achieve success supervisor value encourage input continuously better job property provided tool support succeed plumber requirement accomplished delivering world class star minimum year plumbing valid clean driver license,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,operator receptionist professional civil process pcp looking operator receptionist person want go beyond legal support industry give visitor positive first impression greeting smile looking someone exceptional energy enthusiasm join pcp pcp leader legal support industry providing court filing process serving skip tracing service serving legal community thirty five year pcp currently handle service process document annually corporate headquarters spicewood texas office throughout state texas pcp founding member national association professional process server napps texas process server association tpsa order considered resume attached application position answer route high volume incoming callstake relay messagesannounce visitor arriverelay important via emailperform receptionist function neededdata entry neededworking report needed high school diploma equivalent year office call center experienceexcellent telephone skillsbasic computer skillsmulti tasking skillsaccuracy grammar spellingoutgoing positive attitudecommitment result player,125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,front end developer nationally recognized startup revolutionizes government procurement process offering unprecedented transparency side procurement process aggregate purchase order data local state federal agency provide search reporting analysis capability nationwide knowledge sharing made available comprehensive government vendor government online community uniquely enhanced electronic quote bid system offer feature available traditional system provides unmatched ease use speed vendor access solution offered software saas model annual fee government vendor free charge participating government agency requirementsmust expert level adobe creative suite indesign illustrator photoshop dreamweaver flash strong skillset creating optimizing relevant element web social medium understands utilizes graphic design principle type color layout composition motion graphic advanced content management system wordpress wysiwyg joomla drupal expression engine etcprogramming skillshtml cs xhtmlworking bootstrap componentsdevelops cross browser cross platform compatible solutionsjavascript programming skill knowledge working javascript framework create rich interactive contentresponsive designexperience jqueryexperience integrating server side code produce dynamic pagesexcitement emerging web technology cs strong understanding web accessibilityhtml best practice desirableworking knowledge ui ux,158,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,senior executive tinyowl starting revolution food revolution goal let food fingertip smart hassle free manner young growing comprising coder marketer designer premier indian global institute like iits iims lb looking build star food industry looking enthusiastic ambitious people join tinyowl looking hard working youngster join u capturing market india expected lead scale high performance competitive analysis task prioritization external help shape market tinyowl crucial aim take advantage user insight drive initiative finally grow loyal user base happy support position located andheri mumbai office take ownership campaign capture market tinyowlconduct market research order identify consumer requirementsexecute project involving quantitative analysis industry research strategy developmentdig actionable insight data decide marketing strategiesconduct analytics suggest improvement campaign managementyou set vision manage execute vision making sure running optimum efficiency need bachelor discipline prerequisite master would good tooexcellent written verbal communication skillsextremely data focused strong data visualization skillsstrong understanding indian market medium landscapeexperience mobile marketing important pluspassion ensuring world class user experienceproficiency m office required,159,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,java automation qa position technical software quality engineer automation api level testing skill required collaborate qa engineer software developer project manager analyze requirement create automation manual test plansdesign modify test framework requiredwrite new automated test case maintain existing test case preferably using seleniumwrite data driven white box apis test automationexecute automated manual test case report verify regress close bugscommunicate test status escalate issue appropriateidentify project risk recommend action minimize risk job requirementsbsee c relevant technical degree requiredminimum year fast paced software industry excellent understanding qa methodologyhands coding selenium least yearsexperience data driven white box test automation component system level testing using c java oo languageunix sql requiredexperience testng maven fusion git pythonagile desiredsolid working knowledge web application preferably payment financial domainexcellent written verbal skillsexperience working globally distributed preferredexperience leading project,130,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,senior mechanical engineer hydro thermal corporation based waukesha wisconsin growing profitable manufacturer engineered liquid heating equipment system serving process industry pulp paper petrochemical food beverage biotech pharmaceutical wastewater treatment would like join organization growing make difference member engineering send u resume please brief cover letter detailing strength earnings history primary responsibilitiesapplies knowledge engineering principle design valve process system used direct steam injection equipment analyze develop test component meet specified design criterion utilize proprietary software well engineering skill knowledge assure hydro thermal valve system meet design criterion operating condition select component assembly material based technical requirement vendor offering perform design analysis including functional performance contract specification mechanical thermal requirement conduct design risk analysis concept proposal project review utilize engineering design tool development revision provide technical leadership needed resolve field issue travel occasionally needed lead design team enhancement new development resolution technical issue interface effectively department including manufacturing sale marketing perform variety complicated task minimal direction supervise le experienced engineer provide department direction required qualification experiencefive ten year engineering familiar wide variety engineering concept practice procedure relies sound judgment accomplish goal high degree creativity leadership initiative expected willingness provide direction key hydro thermal initiative capability engineering design fluid dynamic heat transfer demonstrated working engineering modeling cad program fea preference solidworks autocad erp system ideal candidate would designing food beverage component asme pressure vessel piping code material selection practical process control mechanism instrumentation read interpret piping instrumentation drawing proficiency pc window operating system microsoft office suite desired personal characteristicsdetail oriented self motivated independently minimum supervision enthusiastic optimistic willing lead prioritize workload rapidly changing environment creative problem solving skill excellent organization skill devoted hard working take ownership issue get job done oriented educational requirementsminimum qualification b mechanical engineering associate degree mechanical design extensive industry desirable qualification m mechanical engineering pe registrationothermust posse legal authorization u valid u driver license language requirementsthe position requires fluency english,311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,software engineer java looking talented highly motivated software engineer help u design build robust scalable ad server platform handle billion transaction day developing infrastructure present many interesting technical challenge solve area enterprise integration internationalization batch transaction processing job responsibility design implement high performance highly available distributed storage replication platformswork engineering openx data api scale performance rock solid reliabilitywork engineering team distributed across multiple country required job qualification strong disciplined skill core java minimum year mysql sqldevelopment linux platformsexcellent teamwork documentation skillsbs degree computer science equivalent desirable job qualification jax r jaxb spring hibernate grailsexperience sql databasesexperience realtime data system,99,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,recruiter appointment setter seeking recruiter appointment setter position recruiter different truck driver company hiring truck driver throughout country potential employee line ask qualifying question explain company offer one company fit potential hire forward finished orientation paid new hire taught find recruit unlimited supply fresh candidate day pay new hire finish orientation please submit resume considered position background area well position recruitingphone salescold callingtelemarketingappoinmtent setting,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,call center representative ideal candidate successful providing high quality member via multiple channel within call center assist member offering credit union product service improve member financial position display great positive attitude drive succeed duty responsibilitieshandle large volume incoming call within fast paced environment courteous professional efficient manner maintain date knowledge credit union product service procedure deliver accurate member support growth credit union identifying opportunity deepen member relationship perform duty task assigned self motivated strong verbal written minimum month sale environment required previous call center preferredbe available flexible schedule call center hour mon fri saturday rotating shift,96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,process engineer biochemical process biocartis innovative biotech develops versatile molecular diagnostic platform low highly multiplexed detection molecular based biomarkers ease use operational characteristic diagnostic platform lower entry barrier molecular diagnostic testing based mechelen lausanne biocartis young organization highly talented people believe right thing right way driven challenge working top entrepreneur biotech industry keep pushing technology reach new level exciting environment working hard fun equally important respect keyword organization biocartis value opinion input employee belief open culture lot order support design engineering start optimization life cycle management manufacturing production system facility equipment process product component reporting technical service manager biocartis looking process engineer biochemical process mechelen f purpose position implement infrastructure manufacturing facility equipment process product component specific focus operation process semi automated assembly packaging equipment instrument console assembly component plastic part foil filter bonding process sealing welding packaging storage transport distribution process assure correct implementation validation manufacturing storage transport distribution process define related working instruction instruction associated record assure compliance operation iso relevant regulation guideline incl environmental safety intensively collaborate partner third party supplier process equipment component service define user requirementso challenge equipment component design offerso prepare lead installation qualification acceptance manufacturing environment process equipment co master validation plan manufacturing environment equipment system responsible execution plan support start maintenance equipmento prepare lead introduction component manufacturing environment together qc department define necessary qc procedure e g incoming line outgoing inspection associated record keeping actively participate outsourced process development sub project member assure biocartis interest sufficiently safeguarded support continuity operation problem analysis resolution implementation next generation product process system identify efficiency improvement opportunity manufacturing organization change ergonomics lean implementation evaluate potential benefit appropriate manage development improvement opportunity implementation operationactively participate training manufacturing crew profile competenties master bachelor relevant technical area e g mechanical engineering chemical engineering bio chemistry achieved similar level preferably year relevant pharmaceutical medical device diagnostics industry spotting design equipment willingness learn short timeframe minimum six sigma green belt certified ivd manufacturing process preferably field nucleid acid related product biochemical process asset familiar iso cgmp manufacturing process development manufacturing equipment development automation expertise knowledge iq oq pq qualification definition purchasing manufacturing equipment capex worked within new development team industrialization transfer manufacturing production ramp new product well developed skill result driven strong organization planning skill good knowledge dutch english german asset m office project specific application flexible attitude self propelling,389,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,audience development intern food fast growing james beard award winning online food community crowd sourced curated recipe hub currently interviewing part intern credit small editor executive developer new york city headquarters reproducing repackaging existing food content number partner site huffington post yahoo buzzfeed various content management systemsresearching blog website provision food affiliate programassisting day day affiliate program support screening affiliate assisting affiliate inquiriessupporting pr event neededhelping office administrative filing mailing preparing meetingsworking developer document bug suggest improvement sitesupporting marketing executive staff content management system major plus blogging count familiar food editorial voice aestheticloves food appreciates importance home cooking cooking seasonsmeticulous editor perfectionist obsessive maddened typo broken link delighted finding fixing themcheerful pressureexcellent skillsa multi tasker juggler responsibility big smallinterested engaged social medium like twitter facebook pinterestloves problem solving collaborating drive food forwardthinks big picture pitch nitty gritty running small dish shopping administrative support comfortable reality working startup call evening weekend working long hour,153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,director laboratory service hospital hospital sw la seeking strong lab director pref hospital profit least year director b mt ascp lab director exp strong result accomplishment steady history client offer excellent compensation benefit perk adela nash southern medical recruiter phone eea db c e cbb f dd eedf b e e e b medical technology mt ascp year lab director hospital setting strongly pref profit steady history,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,data architect contract hire position job title data architectlocation memphis tnduration month contract hiremust oltp data architecture erwin enterprise experiencehuge plus retail experiencethe data architect da charged ensuring alignment business strategy operating model guiding principle software development project focus layer da work across business line domain ensure viewed corporate asset treated includes proper data definition creation usage archival governance da work architect help design overall solution accordance industry best practice principal standard working member da strives create improve quality system provide flexible solution reduce market long run responsible enhancing maintaining strategy ensuring alignment program project strategicinformation roadmap related strategy performing gap analysis current data structure target data structure enhancing maintaining enterprise model working architect application architect assist creation proper data access utilization method understand translate business need data model supporting long term solution working data architect member peer review throughout life cycle serving technical data strategy expert leading creation technical requirement design deliverable maintaining knowledge industry best practice technology architecture recommending evaluating new tool methodology needed year minimum least year data modeling design complex project proficiency enterprise data modeling complex environment experince leading review session determine data rule data model review stake holder extensive architecture design complex system working oriented architecture soa,202,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,safety director k truly fantastic opportunity offering strong comp benefit package temporary housing relocation sharp oil gas industry safety professional excited join rapidly growing dynamic one booming industry country please note role require temporary relocation waynesburg pa buckhannon wv well super commuting pa wv oh necessary essential job functionsoversee safety procedure protocol policy personnel engaged hydraulic fracturing water transfer operation report directly president manage safety associated administrative aspect business ensure health safety emergency response capability maintained fully operational compliant osha standard applicable safety standard seamlessly handle safety audit internal external ensure development execution maintenance regulatory compliant cost effective health safety related process performance standard based current standard regulatory requirement industry best practicesprovide advice facility employee concerning health safety emergency response issue knowledge skill extensive professional safety management compliance heavy construction oilfield industry outstanding verbal written presentation skill self motivated understanding urgency within cross functional operate independently strong working knowledge osha industry specific safety regulation practice year recent safety management military highly valued employer candidate military expect flexibility term requirement long fundamental skill competency present,174,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,representative seeking conscientious individual excellent organizational skill busy department major laundry route operator proficient basic computer skill train individual responsible handling heavy phonevolume entering call dispatching technician various office duty friendly dependable benefit available,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,administrative assistant title field staff supportlocation long beach caindustry healthcareduration timecompensation hourgrowing provides manages home personal care veteran surviving spouse currently accepting resume field staff support position responsibility role limited computer correspondence data entry calculator faxing filing verbal written proofreading editing math maintain contact answer field staff question qualified candidate player attitude fast paced environment heavy phone traffic desire senior high degree patience health care industry helpful previous background working successfully position required strong organization skill excellent essential proficiency microsoft word excel required well multi task fast paced environment,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,hiring technical support engg job description good verbal written listening documentation skillslogging issue itspicking issue system resolving issue found fit following client close issueawareness client sla qualification ba b com b sc b tech bcaexperience year yearswork timing pmremuneration standard,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,field tech follow contractor ensure requested done timely manner assist contractor technical question related completing property preservation maintenance task,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,account manager need account manager strenghten marketing responsible client presentation english,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,operation admin supervisor awesome person wanted asap small real estate investment firm growing portfolio property require assistance manage task may answering phone call visiting tenant arranging property showing completing inspection contractor meeting arrangement research document pick delivery bookkeeping position ideal interested breaking real estate business eye well organized business administration background would asset would working home required meet tenant client contractor required please reference operation supervisor subject line phone call please sole proprietor limited invoice hour vehicle computer flexible shift mon sat,82,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,technical sale manager leaf technology business unit lesaffre group world leader yeast yeast extract business unit focus worldwide sale market development value added fermentation solution fuel ethanol bio based chemical producer job description primary function position confirm identify new business opportunity develop set geographical zone sale added value yeast yeast product targeted market segment first generation fuel ethanol meet exceed economical target established yearly sale planner operate within agreed expense budget report management factor benefiting affecting yearly marketing plan territory mainly il wi mi induties responsibility following duty may assigned sale performanceachieve targeted sale objective term tonnage revenue budget sale reporting analysisassist sale director preparation sale marketing budget budget report monthly sale result assist sale analysis upon request marketing study researchcarry study confirm projected production volume targeted segment e g assessing economical political driver country country identify lobby key contact influencers decision maker key organization technical institution association segment carry field visit end user distributor leaf technology definition requirement technology yeast purchase update database accordingly identify business opportunity key prospect establish contact business sector related trade organization research organization supplier instruction sale director monitor competitive activity identifying following competitor organization service offer report sale director technical salesvisit existing account distributor target potential customer see yearly sale planner accordance call frequency defined market segment see yearly marketing plan developing strong relationship key account deliver technical presentation key account prepare sale offer accordance guideline sale director provide technical support direct customer technical advice assistance trial operator training seek assistance technical manager required promotionidentify opportunity promotion report management promote leaf technology product within trade highlighting technical economical benefit raising leaf technology expert industry take active role promotion product technical publication paper poster presentation seminar participation international national trade show conference seminar instruction sale director prepare technical presentation seminar conference tradeshows according specific plan agreed sale director seek assistance technical manager required assist sale director organization seminar event customer distributor management distribution networksto increase current market coverage consolidating existing distributorship reviewing appropriate existing distribution agreement identifying alternative new distributor whether inside outside lesaffre organization segment requiring indirect approach establish yearly objective action plan sale objective promotional activity new development distributor reviewing progress quarterly basis provide distributor continuous technical commercial marketing support organize training required sale administrationliaison sale administration department shared service ensuring good satisfaction order capture delivery invoicing payment applicable liaison supply chain department ensure stock availability qualityto follow complaint customer liaison sale director technical manager required budgetto assist sale director budget preparation requested othersother duty may assigned education bachelor degree four college university preferably microbiology related field year technical support sale fermentation related field equivalent combination education considered related specifically beverage alcohol production qualification travel competency perform job successfully individual demonstrate following competency problem solving identifies resolve problem timely manner gather analyzes skillfully develops alternative solution work well group problem solving situation us reason even dealing emotional topic manages difficult emotional situation responds promptly need solicits feedback improve responds request assistance meet commitment cost consciousness work within approved budget develops implement cost saving measure contributes profit revenue conserve organizational resource judgment display willingness make decision exhibit sound accurate judgment support explains reasoning decision includes appropriate people decision making process make timely decision motivation set achieves challenging goal demonstrates persistence overcomes obstacle measure self standard excellence take calculated risk accomplish goal qualification perform job successfully individual perform essential duty satisfactorily requirement listed representative knowledge skill required reasonable accommodation may made enable individual disability perform essential function language skill read interpret instruction procedure manual write routine report correspondence speak effectively group customer employee organization good working vocabulary english fluency command spanish plus mathematical skill calculate figure amount discount commission reasoning common sense understanding carry instruction furnished written oral diagram form deal problem involving several concrete variable standardized situation,623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,outside sale account executive dynamic technology solution provider specializes cloud based technology solution unified communication northern virginia represents dynamic technology growth sector currently seeking outside sale account executive represent business throughout northern virginia cloud otsourcing ito service industry primed long term growth due shift company leverage resource looking hunter make lot money help u continue fuel national growth target earnings ote position approximately k annual target k provided base salary account executive exceed target hit accelorators catapult earnings k range position requires bachelor degree minimum professional outside sale account executive polished presentable follow proven sale strategy generate business exceed quota contribute environment well compete exceed expectation account executive today future director executive leadership tomorrow position require cold calling area manager director nova territory schedule business presentation technology sale leadership support depth training accompnay build book business help u grow unsure pick phone ask appointment job,145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,general operator wireline great opportunity join large established energy service rig rig wireline equipment location supervision run hoist operation supervision lead train le experienced rigger operate truck mounted hydraulic crane operate maintain pressure control system positive dump bailer system knock tool maintain wireline fishing tool pre load job supervision rig rig wireline equipment assist wireline supervisor operation make tool string supervision keep wireline equipment cleaned maintained repair maintain wireline equipment supervision required maintain cdl class b driver license hazmat endorsement maintain industry explosive training annually complete job ticket summary necessary paperwork maintain neat housekeeping operate truck mounted hydraulic crane operate maintain pressure control system k k k operate maintain positive dump bailer system operate maintain knock tool maintain wireline fishing tool assignment carried highest quality level available call basis respond need complete industry required safety training follow safety rule policy perform various duty assigned supervisor within physical constraint job,149,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,associate associate based woodland tx right candidate integral part talented supporting continued growth responsibility perform variety duty mail copy fax record department prepare material mailing including applying postage preparing item shipment collection distributing item needed ensuring item properly labeled documenting data according management guideline verify correct mail using available tool sort deliver pick mail package according established frame standard utilizing mail push cart maintain log reporting documentation required perform start operation postage equipment assist loading unloading delivery needed handle shipping receiving duty receive log incoming accountable item perform task needed prepare conference room request customer management limited scheduling conference room moving table chair needed fulfilling equipment request keep manager supervisor advised associate employee move request related matter coordinate special messenger service airfreight required assist daily monthly measurement report required lift heavy box file paper needed maintain highest level care demonstrating friendly cooperative attitude demonstrate flexibility satisfying demand high volume production environment consistently adhere business procedure guideline take direction supervisor site manager adhere safety procedure perform duty assigned requirement high school diploma equivalent ged requiredminimum month related requiredability interfacing end user professional manner sense urgency excellent skill verbal telephone face face written effectively individually environment competency performing multiple functional task meet employer attendance policy lifting moving item pound maximum allowed current state law without accommodation standing walking long period without accommodation preferred qualification print scan copy using multifunctional copier sorting delivery metering mail using pbi mail machine using ups world ship dhl ship systemsstrong working knowledge pc window application strong working knowledge m office knowledge hardware software plusknowledge network client server technology plus,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,cnc machinist descriptionthis position overtime needed responsible taking existing program setting machine production includes editing program need making fixture need ordering tooling occasion may asked write simple program hand machine requirement year setting programming running cnc mill lathe fanuc haas control read blueprint read caliper micrometer height gauge read understand g code program write program scratch plus cad cam plus manual factor decision leadership big plus,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,senior accountant usour building next generation video demand vod europe currently looking next superstar join growing madrid committed building star smart encompass hard play harder mentality exciting opportunity part fast paced entrepreneurial shaping future internet tv jobwe seeking top notch senior accountant join growing finance role go person aspect related accounting ideal candidate hit ground running complete ownership book end evolving role initial stage expected also support area finance key job responsibility drive continuous improvement identify design implement scalable process accounting expert best practice area adding value process improvement creating workflow efficiency local global team establish best practice drive greater visibility financial respond inquiry cfo senior management regarding financial result monthly quarterly report special reporting request timely manner closely proactively financial ensure clean timely end audit year progressive corporate accounting environment outstanding complex problem solving skill understand complex accounting issue troubleshoot knowledge spanish accounting practice ifrs excellent skill verbal written professional proficiency english strong critical thinking skill solid excel skill oriented prioritize within deadline oriented environment well atmosphere self motivated plusesexperience multinational part bigger group report parent integrated global financial system preferably netsuite equivalence chartered accountant certification spanish swedish definite plus,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,electrical maintenance technician major state electrical maintenance technician versa st clair shore mijob location job st clair shore mian electrical maintenance technician required seven year experiencequalifications required perform job successfully individual perform essential duty satisfactorily requirement listed representative knowledge skill required reasonable accommodation may made enable individual disability perform essential function education high school diploma equivalent plus formal training leading electrician status machine repair equivalent job experiencejob responsibility wire machinery program machinery using various software program automate machinesassemble enclosure panelselectrical maintenance technician versa st clair shore mijob location job st clair shore mivisit,93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,designer graduate summary graduate designer highly creative bright spark strong desire grow nurtured see potential portfolio need demonstrate strong graphic design digital design traditional illustration skill general insight future brilliance designer responsible conceptualization design graphic solution collateral material environmental graphic online banner web site print ad outdoor also create concept medias position also required pitch production ad hoc task activity arise daily basis designer concept project luxury automotive account working highly qualified market people supervised creative director ideal candidate artistic eye solid composition skill required create mockups well excellent skill designer editor director main responsibility concept print online broadcastability produce tight mechanicals orderly online template coder person specification proficient indesign photoshop illustratora natural combine creative flair plenty ideasbs ba degree relevant subjectstrong digital print skillsteam playerstrong organizational skillsdesire willingness collaborative innovative flexible oriented environmentability effectively pressure meet deadlinesability independently teamsplus proficient final cut pro effectsa strong desire learn developability think outside box hand approach,154,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
